city,state_id,state_name,lat,lng
Elverta,CA,California,38.7185,-121.4455
San Jose,CA,California,37.3021,-121.8489
South Taft,CA,California,35.1293,-119.4575
Arden-Arcade,CA,California,38.6034,-121.381
Cartago,CA,California,36.3123,-118.0261
Monte Sereno,CA,California,37.2404,-121.9881
Lost Hills,CA,California,35.6254,-119.6789
Imperial,CA,California,32.8388,-115.5723
Adelanto,CA,California,34.5815,-117.4397
Mount Hebron,CA,California,41.7855,-122.0083
McSwain,CA,California,37.3146,-120.5867
La Habra,CA,California,33.9278,-117.9513
Shingle Springs,CA,California,38.6665,-120.937
Brawley,CA,California,32.9783,-115.5288
Smith Corner,CA,California,35.4788,-119.2771
Napa,CA,California,38.2976,-122.3011
Springville,CA,California,36.1168,-118.8345
Apple Valley,CA,California,34.5328,-117.2104
Round Valley,CA,California,37.4067,-118.5819
Trinity Village,CA,California,40.8789,-123.5132
Rio Linda,CA,California,38.6876,-121.4418
Tahoe Vista,CA,California,39.2483,-120.0535
Bear Valley Springs,CA,California,35.1775,-118.646
Ducor,CA,California,35.8943,-119.0456
Soquel,CA,California,36.9978,-121.9482
Palm Desert,CA,California,33.7378,-116.3695
Spring Garden,CA,California,39.9012,-120.7936
Red Corral,CA,California,38.4116,-120.6056
Clearlake Oaks,CA,California,39.0218,-122.6593
Twain Harte,CA,California,38.0384,-120.234
San Leandro,CA,California,37.7071,-122.1601
Manton,CA,California,40.4202,-121.854
Swall Meadows,CA,California,37.506,-118.6426
Butte Meadows,CA,California,40.0871,-121.537
North Fair Oaks,CA,California,37.4754,-122.2035
Cedar Ridge,CA,California,38.0661,-120.2737
Aptos Hills-Larkin Valley,CA,California,36.9606,-121.8341
Rancho Palos Verdes,CA,California,33.7554,-118.3637
Westminster,CA,California,33.7523,-117.9938
Dogtown,CA,California,38.2096,-121.1551
Pacifica,CA,California,37.6112,-122.4781
Buellton,CA,California,34.6152,-120.1943
New Pine Creek,CA,California,41.9872,-120.3009
Canyon Lake,CA,California,33.6884,-117.2621
Corcoran,CA,California,36.0847,-119.5612
Kirkwood,CA,California,38.693,-120.064
Cressey,CA,California,37.421,-120.6556
Fields Landing,CA,California,40.7249,-124.2176
Ashland,CA,California,37.6942,-122.1159
Baker,CA,California,35.2769,-116.0718
Gardena,CA,California,33.8944,-118.3073
Foster City,CA,California,37.5553,-122.2659
Gonzales,CA,California,36.506,-121.443
Pescadero,CA,California,37.2507,-122.3725
Moores Mill,AL,Alabama,34.8491,-86.5222
Sanford,AL,Alabama,31.3006,-86.3975
Thomasville,AL,Alabama,31.9111,-87.7419
Smoke Rise,AL,Alabama,33.8789,-86.8241
Kellyton,AL,Alabama,32.9791,-86.0358
Town Creek,AL,Alabama,34.6718,-87.4063
Glencoe,AL,Alabama,33.9446,-85.9319
Waldo,AL,Alabama,33.3891,-86.0361
Ashford,AL,Alabama,31.1858,-85.2359
Gu-Win,AL,Alabama,33.9443,-87.8704
Oxford,AL,Alabama,33.5966,-85.869
Irondale,AL,Alabama,33.544,-86.6599
Cowarts,AL,Alabama,31.2041,-85.3062
Holtville,AL,Alabama,32.6314,-86.3268
Hackneyville,AL,Alabama,33.0567,-85.9312
Anniston,AL,Alabama,33.6713,-85.8136
Gulf Shores,AL,Alabama,30.2758,-87.7014
Holt,AL,Alabama,33.2302,-87.4827
Lineville,AL,Alabama,33.3129,-85.7508
Rockford,AL,Alabama,32.8895,-86.215
Sumiton,AL,Alabama,33.7503,-87.0483
Grimes,AL,Alabama,31.2999,-85.4502
Loachapoka,AL,Alabama,32.6049,-85.5948
Gordo,AL,Alabama,33.322,-87.904
Scottsboro,AL,Alabama,34.6438,-86.0491
Stewartville,AL,Alabama,33.0725,-86.2658
Louisville,AL,Alabama,31.781,-85.5583
Livingston,AL,Alabama,32.5982,-88.1891
Hillsboro,AL,Alabama,34.6407,-87.1838
Gordon,AL,Alabama,31.1436,-85.0925
Nauvoo,AL,Alabama,33.9873,-87.4876
Vance,AL,Alabama,33.1746,-87.2314
Grove Hill,AL,Alabama,31.7033,-87.7759
Grant,AL,Alabama,34.5189,-86.2492
Lockhart,AL,Alabama,31.0128,-86.3505
Castleberry,AL,Alabama,31.3001,-87.027
Dauphin Island,AL,Alabama,30.2525,-88.1438
Helena,AL,Alabama,33.2846,-86.8756
Wilton,AL,Alabama,33.0813,-86.8799
Uriah,AL,Alabama,31.3074,-87.4992
Selma,AL,Alabama,32.4166,-87.0336
Lillian,AL,Alabama,30.4122,-87.432
Coffeeville,AL,Alabama,31.7666,-88.0861
Concord,AL,Alabama,33.4674,-87.0392
Creola,AL,Alabama,30.8903,-88.01
Trussville,AL,Alabama,33.6404,-86.5818
Walnut Grove,AL,Alabama,34.0641,-86.2864
Sheffield,AL,Alabama,34.7559,-87.7007
Brantleyville,AL,Alabama,33.2196,-86.882
Columbiana,AL,Alabama,33.1932,-86.6115
West Jefferson,AL,Alabama,33.6521,-87.0569
Guntersville,AL,Alabama,34.3674,-86.2635
Selmont-West Selmont,AL,Alabama,32.3784,-87.0074
Langston,AL,Alabama,34.5374,-86.0899
Hollywood,AL,Alabama,34.719,-85.965
Geneva,AL,Alabama,31.0437,-85.8764
Napier Field,AL,Alabama,31.3149,-85.455
Calera,AL,Alabama,33.125,-86.7451
Headland,AL,Alabama,31.3501,-85.3523
Hissop,AL,Alabama,32.8746,-86.1159
Spanish Fort,AL,Alabama,30.7257,-87.8601
Enterprise,AL,Alabama,31.3276,-85.8459
Section,AL,Alabama,34.5816,-85.9849
Redland,AL,Alabama,32.4754,-86.1375
Montevallo,AL,Alabama,33.1254,-86.8482
Glen Allen,AL,Alabama,33.8922,-87.7328
Magnolia Springs,AL,Alabama,30.4003,-87.7748
Lexington,AL,Alabama,34.9652,-87.3735
Dunnavant,AL,Alabama,33.5006,-86.538
Cusseta,AL,Alabama,32.7876,-85.3057
County Line,AL,Alabama,33.821,-86.7198
Rock Creek,AL,Alabama,33.4772,-87.0812
Winfield,AL,Alabama,33.9324,-87.7964
Warrior,AL,Alabama,33.8153,-86.8153
Morrison Crossroads,AL,Alabama,33.4198,-85.4903
McIntosh,AL,Alabama,31.2649,-88.0284
Pell City,AL,Alabama,33.5609,-86.2668
Vernon,AL,Alabama,33.7589,-88.1144
Macedonia,AL,Alabama,33.4031,-88.2392
Courtland,AL,Alabama,34.6703,-87.3262
Ardmore,AL,Alabama,34.9847,-86.8373
Mosses,AL,Alabama,32.1801,-86.6888
Guin,AL,Alabama,33.983,-87.9017
McDonald Chapel,AL,Alabama,33.5189,-86.9385
Lanett,AL,Alabama,32.8576,-85.2079
Union,AL,Alabama,32.9938,-87.9071
Axis,AL,Alabama,30.9296,-88.018
Gardendale,AL,Alabama,33.6679,-86.8068
Smiths Station,AL,Alabama,32.5284,-85.096
Orrville,AL,Alabama,32.3068,-87.2454
Double Springs,AL,Alabama,34.1496,-87.4027
Horn Hill,AL,Alabama,31.2382,-86.3211
Opp,AL,Alabama,31.2848,-86.257
Lake View,AL,Alabama,33.2802,-87.1257
Eldridge,AL,Alabama,33.922,-87.6201
Theodore,AL,Alabama,30.5408,-88.1884
Eutaw,AL,Alabama,32.8436,-87.8987
Thorsby,AL,Alabama,32.917,-86.7203
Sylvan Springs,AL,Alabama,33.5287,-87.0312
Midway,AL,Alabama,32.0764,-85.5244
New Market,AL,Alabama,34.8892,-86.4226
Centreville,AL,Alabama,32.9597,-87.1334
Newton,AL,Alabama,31.3423,-85.5893
Birmingham,AL,Alabama,33.5277,-86.7987
Montgomery,AL,Alabama,32.3473,-86.2666
Somerville,AL,Alabama,34.4676,-86.7936
Woodstock,AL,Alabama,33.2194,-87.1489
Jacksonville,AL,Alabama,33.8088,-85.7544
Moody,AL,Alabama,33.5986,-86.4963
Arab,AL,Alabama,34.3309,-86.4991
Dodge City,AL,Alabama,34.0452,-86.8837
Demopolis,AL,Alabama,32.498,-87.8298
Webb,AL,Alabama,31.2572,-85.2896
Bristow Cove,AL,Alabama,34.1092,-86.241
Altoona,AL,Alabama,34.031,-86.3181
Highland Lake,AL,Alabama,33.8876,-86.4244
Decatur,AL,Alabama,34.573,-86.9905
Dutton,AL,Alabama,34.6062,-85.9119
Hackleburg,AL,Alabama,34.2693,-87.8303
Flomaton,AL,Alabama,31.0127,-87.2541
Anderson,AL,Alabama,34.9147,-87.2716
Talladega Springs,AL,Alabama,33.1191,-86.442
East Brewton,AL,Alabama,31.0906,-87.0556
Daviston,AL,Alabama,33.0557,-85.6371
Pelham,AL,Alabama,33.3114,-86.7573
Linden,AL,Alabama,32.3001,-87.7926
McKenzie,AL,Alabama,31.5429,-86.7246
Marbury,AL,Alabama,32.6793,-86.4607
Excel,AL,Alabama,31.4264,-87.3433
Cullman,AL,Alabama,34.1777,-86.8399
Evergreen,AL,Alabama,31.4342,-86.9723
Childersburg,AL,Alabama,33.2962,-86.3456
Oakman,AL,Alabama,33.7141,-87.389
Madison,AL,Alabama,34.7114,-86.7626
Allgood,AL,Alabama,33.9064,-86.5178
Roanoke,AL,Alabama,33.1453,-85.3694
Moundville,AL,Alabama,32.9968,-87.6272
Cullomburg,AL,Alabama,31.7131,-88.2917
Red Level,AL,Alabama,31.4055,-86.6084
Nectar,AL,Alabama,33.9686,-86.6346
Haleyville,AL,Alabama,34.2349,-87.6166
Tarrant,AL,Alabama,33.5945,-86.7684
St. Florian,AL,Alabama,34.8708,-87.6222
Myrtlewood,AL,Alabama,32.2521,-87.9492
West End-Cobb Town,AL,Alabama,33.6525,-85.8741
Hurtsboro,AL,Alabama,32.2401,-85.4147
Littleville,AL,Alabama,34.5951,-87.6719
Brilliant,AL,Alabama,34.0254,-87.7692
Franklin,AL,Alabama,32.4551,-85.8066
Onycha,AL,Alabama,31.2246,-86.2785
Boykin,AL,Alabama,32.0701,-87.2914
Stockton,AL,Alabama,30.9946,-87.86
Jemison,AL,Alabama,32.9696,-86.7339
Lipscomb,AL,Alabama,33.4261,-86.926
Athens,AL,Alabama,34.7847,-86.951
Fairfield,AL,Alabama,33.4747,-86.9194
Black,AL,Alabama,31.0102,-85.7428
Saks,AL,Alabama,33.7119,-85.8535
Petrey,AL,Alabama,31.8495,-86.2057
Pinckard,AL,Alabama,31.3173,-85.543
Andalusia,AL,Alabama,31.3101,-86.4781
Ashville,AL,Alabama,33.8331,-86.2698
Abbeville,AL,Alabama,31.5664,-85.2528
Alexander City,AL,Alabama,32.9242,-85.9361
Fort Rucker,AL,Alabama,31.3428,-85.7154
Fulton,AL,Alabama,31.7916,-87.7397
Clanton,AL,Alabama,32.8439,-86.623
Odenville,AL,Alabama,33.6987,-86.4225
Thomaston,AL,Alabama,32.2683,-87.6237
Lowndesboro,AL,Alabama,32.2764,-86.6108
Leesburg,AL,Alabama,34.1839,-85.775
Aliceville,AL,Alabama,33.1237,-88.1594
Bear Creek,AL,Alabama,34.2651,-87.7164
Carolina,AL,Alabama,31.2337,-86.5227
Hamilton,AL,Alabama,34.1346,-87.9755
Akron,AL,Alabama,32.8785,-87.7429
Jackson,AL,Alabama,31.5318,-87.8915
Midfield,AL,Alabama,33.4552,-86.9227
Argo,AL,Alabama,33.6962,-86.5065
North Courtland,AL,Alabama,34.6788,-87.3083
Daleville,AL,Alabama,31.2915,-85.7117
Goldville,AL,Alabama,33.0841,-85.7831
Mignon,AL,Alabama,33.1948,-86.2651
Harpersville,AL,Alabama,33.3184,-86.4287
Vinegar Bend,AL,Alabama,31.2594,-88.3712
Wetumpka,AL,Alabama,32.5405,-86.2053
Citronelle,AL,Alabama,31.0952,-88.2467
Hartford,AL,Alabama,31.1055,-85.6916
Tuscaloosa,AL,Alabama,33.2348,-87.5266
Bay Minette,AL,Alabama,30.893,-87.7912
Hayneville,AL,Alabama,32.1821,-86.5787
Hatton,AL,Alabama,34.5611,-87.4136
Hoover,AL,Alabama,33.3754,-86.8065
Detroit,AL,Alabama,34.0274,-88.1678
Meridianville,AL,Alabama,34.8729,-86.5722
Rainsville,AL,Alabama,34.4939,-85.8435
Troy,AL,Alabama,31.8021,-85.9665
Underwood-Petersville,AL,Alabama,34.877,-87.6974
Elkmont,AL,Alabama,34.9291,-86.9767
Brookwood,AL,Alabama,33.2397,-87.3277
Muscle Shoals,AL,Alabama,34.7435,-87.6343
Fairview,AL,Alabama,34.2477,-86.6843
Southside,AL,Alabama,33.9007,-86.0237
Luverne,AL,Alabama,31.7186,-86.2687
Lynn,AL,Alabama,34.0548,-87.5555
Skyline,AL,Alabama,34.7987,-86.1229
Millry,AL,Alabama,31.6256,-88.3191
Fruithurst,AL,Alabama,33.7297,-85.4312
Eunola,AL,Alabama,31.0326,-85.841
South Vinemont,AL,Alabama,34.2348,-86.8642
Huguley,AL,Alabama,32.8431,-85.2397
Clayton,AL,Alabama,31.8822,-85.4604
Dora,AL,Alabama,33.7292,-87.085
Elberta,AL,Alabama,30.3847,-87.5886
Gulfcrest,AL,Alabama,30.9925,-88.2399
Berry,AL,Alabama,33.6623,-87.6079
Colony,AL,Alabama,33.9413,-86.9016
Boaz,AL,Alabama,34.1985,-86.1529
Twin,AL,Alabama,33.9978,-87.8497
Libertyville,AL,Alabama,31.2428,-86.4599
Coker,AL,Alabama,33.2446,-87.6799
Haleburg,AL,Alabama,31.4099,-85.1381
Millport,AL,Alabama,33.5586,-88.0817
Mountain Brook,AL,Alabama,33.4871,-86.74
Parrish,AL,Alabama,33.7323,-87.2802
Center Point,AL,Alabama,33.6446,-86.6851
Russellville,AL,Alabama,34.5056,-87.7282
Meadowbrook,AL,Alabama,33.3933,-86.7041
Woodland,AL,Alabama,33.3756,-85.3975
Hobson,AL,Alabama,31.4836,-88.1513
Gantt,AL,Alabama,31.4092,-86.4842
Sylacauga,AL,Alabama,33.1779,-86.2606
Cottondale,AL,Alabama,33.1922,-87.4544
Choccolocco,AL,Alabama,33.6683,-85.7129
Rosa,AL,Alabama,33.9885,-86.5037
Grayson Valley,AL,Alabama,33.647,-86.6414
Repton,AL,Alabama,31.4097,-87.2393
Kimberly,AL,Alabama,33.776,-86.797
Malcolm,AL,Alabama,31.1946,-88.0015
Our Town,AL,Alabama,32.8304,-85.9687
Riverview,AL,Alabama,31.0587,-87.0709
Carrollton,AL,Alabama,33.2619,-88.0951
Boligee,AL,Alabama,32.7698,-88.0266
Kennedy,AL,Alabama,33.5809,-87.9862
Adamsville,AL,Alabama,33.6063,-86.9745
Rockville,AL,Alabama,31.4059,-87.8442
Clay,AL,Alabama,33.698,-86.6066
Bellamy,AL,Alabama,32.4582,-88.1277
Madrid,AL,Alabama,31.0356,-85.3992
Glenwood,AL,Alabama,31.6675,-86.173
Heflin,AL,Alabama,33.6471,-85.5698
Brighton,AL,Alabama,33.4393,-86.9454
McMullen,AL,Alabama,33.1481,-88.1757
Jasper,AL,Alabama,33.8514,-87.2719
Ranburne,AL,Alabama,33.5259,-85.339
Clayhatchee,AL,Alabama,31.2434,-85.7136
Valley,AL,Alabama,32.8086,-85.1792
Maytown,AL,Alabama,33.5489,-86.9999
Gordonville,AL,Alabama,32.1489,-86.6995
Benton,AL,Alabama,32.3078,-86.818
Pine Apple,AL,Alabama,31.8723,-86.9891
Taylor,AL,Alabama,31.1658,-85.4697
Standing Rock,AL,Alabama,33.0863,-85.2449
Pine Ridge,AL,Alabama,34.449,-85.7808
Collinsville,AL,Alabama,34.267,-85.8652
Harvest,AL,Alabama,34.8558,-86.7521
Pleasant Grove,AL,Alabama,33.4936,-86.9782
Ohatchee,AL,Alabama,33.7877,-86.0278
Nanafalia,AL,Alabama,32.1114,-87.9958
Slocomb,AL,Alabama,31.1103,-85.5954
Tibbie,AL,Alabama,31.3628,-88.2471
Maplesville,AL,Alabama,32.7867,-86.8783
Henagar,AL,Alabama,34.631,-85.7405
Atmore,AL,Alabama,31.0927,-87.4763
Faunsdale,AL,Alabama,32.4576,-87.5938
River Falls,AL,Alabama,31.3524,-86.5412
Lisman,AL,Alabama,32.1792,-88.3002
Waverly,AL,Alabama,32.7333,-85.5761
Hodges,AL,Alabama,34.334,-87.9299
Tallassee,AL,Alabama,32.5316,-85.8903
Silverhill,AL,Alabama,30.5455,-87.7505
Whitesboro,AL,Alabama,34.1682,-86.0572
Bridgeport,AL,Alabama,34.9495,-85.7243
Marion,AL,Alabama,32.6318,-87.3172
Valley Grande,AL,Alabama,32.4862,-87.0305
Natural Bridge,AL,Alabama,34.0904,-87.6014
Cottonwood,AL,Alabama,31.0552,-85.3007
Vestavia Hills,AL,Alabama,33.4518,-86.7438
Kinston,AL,Alabama,31.22,-86.1705
Greenville,AL,Alabama,31.8437,-86.6379
Leeds,AL,Alabama,33.5429,-86.5636
Bayou La Batre,AL,Alabama,30.4126,-88.2609
Brook Highland,AL,Alabama,33.4359,-86.6849
Red Bay,AL,Alabama,34.4358,-88.1362
Alexandria,AL,Alabama,33.7675,-85.8792
Uniontown,AL,Alabama,32.449,-87.4958
Florence,AL,Alabama,34.8303,-87.6654
Good Hope,AL,Alabama,34.1098,-86.8651
Dozier,AL,Alabama,31.5031,-86.3694
Minor,AL,Alabama,33.5389,-86.9402
La Fayette,AL,Alabama,32.8997,-85.4007
Florala,AL,Alabama,31.0176,-86.3138
Bucks,AL,Alabama,31.017,-88.0249
Westover,AL,Alabama,33.3692,-86.5354
Blue Ridge,AL,Alabama,32.501,-86.1839
Snead,AL,Alabama,34.1162,-86.3902
Leroy,AL,Alabama,31.4952,-87.969
Banks,AL,Alabama,31.8132,-85.8364
Auburn,AL,Alabama,32.6087,-85.4899
Pine Hill,AL,Alabama,31.9858,-87.5876
Moulton,AL,Alabama,34.4843,-87.2831
Edgewater,AL,Alabama,33.5286,-86.9574
Gurley,AL,Alabama,34.7072,-86.3768
Coats Bend,AL,Alabama,34.0774,-85.8742
Spruce Pine,AL,Alabama,34.3927,-87.7295
Sims Chapel,AL,Alabama,31.2365,-88.1435
Perdido Beach,AL,Alabama,30.3553,-87.5036
Yellow Bluff,AL,Alabama,31.9622,-87.4808
Saraland,AL,Alabama,30.8457,-88.099
East Point,AL,Alabama,34.1859,-86.7926
Ider,AL,Alabama,34.7022,-85.6691
West Point,AL,Alabama,34.2401,-86.9625
Douglas,AL,Alabama,34.1705,-86.3224
Hayden,AL,Alabama,33.8822,-86.784
Phil Campbell,AL,Alabama,34.3519,-87.7062
Weogufka,AL,Alabama,33.0267,-86.3169
Elba,AL,Alabama,31.4172,-86.0759
Forestdale,AL,Alabama,33.5737,-86.9002
Hobson City,AL,Alabama,33.6149,-85.856
Weaver,AL,Alabama,33.7601,-85.8117
Broomtown,AL,Alabama,34.3657,-85.5322
Newville,AL,Alabama,31.4206,-85.3367
Crossville,AL,Alabama,34.2853,-85.9996
Leighton,AL,Alabama,34.6986,-87.5291
Piedmont,AL,Alabama,33.9267,-85.6157
Phenix City,AL,Alabama,32.4588,-85.0251
Tillmans Corner,AL,Alabama,30.5818,-88.2128
Orange Beach,AL,Alabama,30.2941,-87.5851
Elmore,AL,Alabama,32.5552,-86.3425
Shoal Creek,AL,Alabama,33.4328,-86.6071
West Blocton,AL,Alabama,33.1186,-87.1253
Cherokee,AL,Alabama,34.7577,-87.967
Fairhope,AL,Alabama,30.522,-87.8816
Attalla,AL,Alabama,34.0049,-86.104
Dayton,AL,Alabama,32.3509,-87.6416
Hueytown,AL,Alabama,33.4237,-87.0221
Daphne,AL,Alabama,30.6286,-87.8866
Gadsden,AL,Alabama,34.009,-86.0156
Mobile,AL,Alabama,30.6782,-88.1163
Fyffe,AL,Alabama,34.4496,-85.905
Toxey,AL,Alabama,31.9107,-88.3091
Kinsey,AL,Alabama,31.2926,-85.3353
Needham,AL,Alabama,31.987,-88.3366
Hollis Crossroads,AL,Alabama,33.5231,-85.6437
Carlisle-Rockledge,AL,Alabama,34.114,-86.1191
Stapleton,AL,Alabama,30.7394,-87.7948
Peterman,AL,Alabama,31.5837,-87.2631
Ariton,AL,Alabama,31.5978,-85.7131
Opelika,AL,Alabama,32.6621,-85.3772
Fultondale,AL,Alabama,33.6177,-86.8015
Vina,AL,Alabama,34.3757,-88.0602
Ballplay,AL,Alabama,34.0179,-85.7853
Billingsley,AL,Alabama,32.661,-86.7087
Robertsdale,AL,Alabama,30.5534,-87.7022
Union Grove,AL,Alabama,34.4025,-86.4483
Rainbow City,AL,Alabama,33.9337,-86.0922
Loxley,AL,Alabama,30.6822,-87.7418
Belgreen,AL,Alabama,34.4767,-87.8653
Belk,AL,Alabama,33.6515,-87.9287
Hytop,AL,Alabama,34.9064,-86.0853
Panola,AL,Alabama,32.9477,-88.2674
Steele,AL,Alabama,33.937,-86.2004
Ridgeville,AL,Alabama,34.0569,-86.1029
Fairford,AL,Alabama,31.178,-88.0728
Addison,AL,Alabama,34.2017,-87.1765
Brantley,AL,Alabama,31.5822,-86.2569
Ozark,AL,Alabama,31.4508,-85.6473
Prattville,AL,Alabama,32.4605,-86.4588
Vandiver,AL,Alabama,33.4601,-86.5251
Shorter,AL,Alabama,32.4077,-85.9415
Edwardsville,AL,Alabama,33.8411,-85.4523
Newbern,AL,Alabama,32.592,-87.5331
Pike Road,AL,Alabama,32.2934,-86.0901
Monroeville,AL,Alabama,31.5162,-87.3279
Malvern,AL,Alabama,31.1428,-85.521
Penton,AL,Alabama,33.009,-85.4721
Shelby,AL,Alabama,33.1068,-86.5825
Albertville,AL,Alabama,34.2634,-86.2107
Lester,AL,Alabama,34.9877,-87.1515
Chatom,AL,Alabama,31.4691,-88.246
New Site,AL,Alabama,33.0282,-85.7801
Egypt,AL,Alabama,34.0759,-86.1651
Ladonia,AL,Alabama,32.4609,-85.0877
Jacksons' Gap,AL,Alabama,32.8831,-85.815
Putnam,AL,Alabama,32.0181,-88.0331
Falkville,AL,Alabama,34.3793,-86.9085
Fruitdale,AL,Alabama,31.3429,-88.4108
Locust Fork,AL,Alabama,33.8957,-86.6301
Gilbertown,AL,Alabama,31.8758,-88.3195
Brent,AL,Alabama,32.9421,-87.1753
Providence,AL,Alabama,32.3424,-87.7761
Foley,AL,Alabama,30.3984,-87.6648
Notasulga,AL,Alabama,32.5569,-85.6695
Beaverton,AL,Alabama,33.9354,-88.0218
Rogersville,AL,Alabama,34.8251,-87.2821
Mulga,AL,Alabama,33.5533,-86.9735
Sulligent,AL,Alabama,33.8912,-88.1266
Cardiff,AL,Alabama,33.6472,-86.9307
Sylvania,AL,Alabama,34.5619,-85.8045
Carlton,AL,Alabama,31.343,-87.8378
Sipsey,AL,Alabama,33.8226,-87.0834
Wadley,AL,Alabama,33.1239,-85.5683
Redstone Arsenal,AL,Alabama,34.6843,-86.647
Sterrett,AL,Alabama,33.449,-86.4645
Ragland,AL,Alabama,33.7469,-86.1384
Hartselle,AL,Alabama,34.4391,-86.9401
Fitzpatrick,AL,Alabama,32.2114,-85.8784
Delta,AL,Alabama,33.447,-85.6746
Ivalee,AL,Alabama,34.0372,-86.1472
Midland City,AL,Alabama,31.3157,-85.4937
Munford,AL,Alabama,33.5258,-85.9555
Chelsea,AL,Alabama,33.3257,-86.6303
Whatley,AL,Alabama,31.6463,-87.7108
Tuscumbia,AL,Alabama,34.7204,-87.7035
Graham,AL,Alabama,33.4552,-85.3231
Satsuma,AL,Alabama,30.8577,-88.0632
New Brockton,AL,Alabama,31.3784,-85.9228
Gainesville,AL,Alabama,32.8149,-88.1608
Carbon Hill,AL,Alabama,33.8944,-87.5224
Emelle,AL,Alabama,32.7287,-88.3165
Kansas,AL,Alabama,33.9029,-87.5568
Northport,AL,Alabama,33.2589,-87.5985
Chunchula,AL,Alabama,30.9237,-88.2072
Geraldine,AL,Alabama,34.3577,-86.0037
Heath,AL,Alabama,31.3579,-86.4673
Fayetteville,AL,Alabama,33.1643,-86.4411
Triana,AL,Alabama,34.5904,-86.7418
Georgiana,AL,Alabama,31.6391,-86.7468
Oak Grove,AL,Alabama,33.1929,-86.3037
Dothan,AL,Alabama,31.2335,-85.4068
Valley Head,AL,Alabama,34.5575,-85.6214
Eva,AL,Alabama,34.3274,-86.7614
Reece City,AL,Alabama,34.0771,-86.0346
Hanceville,AL,Alabama,34.0634,-86.7652
Priceville,AL,Alabama,34.5248,-86.8856
Calvert,AL,Alabama,31.154,-88.017
Bessemer,AL,Alabama,33.3709,-86.9713
Owens Cross Roads,AL,Alabama,34.5845,-86.4574
Cordova,AL,Alabama,33.7613,-87.1926
Highland Lakes,AL,Alabama,33.397,-86.6497
Joppa,AL,Alabama,34.2982,-86.5506
Paint Rock,AL,Alabama,34.6602,-86.3307
Hazel Green,AL,Alabama,34.9237,-86.5671
Grand Bay,AL,Alabama,30.4717,-88.345
White Plains,AL,Alabama,33.7603,-85.688
Nances Creek,AL,Alabama,33.8588,-85.6733
Point Clear,AL,Alabama,30.4902,-87.9105
Butler,AL,Alabama,32.0965,-88.2108
Fayette,AL,Alabama,33.6943,-87.8307
Autaugaville,AL,Alabama,32.432,-86.6579
Deatsville,AL,Alabama,32.5864,-86.3915
Summerdale,AL,Alabama,30.4785,-87.6906
Sweet Water,AL,Alabama,32.1046,-87.8619
Fort Payne,AL,Alabama,34.4558,-85.6966
Brookside,AL,Alabama,33.638,-86.9013
Arley,AL,Alabama,34.0886,-87.2074
Bakerhill,AL,Alabama,31.7769,-85.2955
Oak Hill,AL,Alabama,31.9216,-87.0852
Gaylesville,AL,Alabama,34.2681,-85.5585
Pinson,AL,Alabama,33.7057,-86.6674
Coffee Springs,AL,Alabama,31.1664,-85.9103
Mount Vernon,AL,Alabama,31.0889,-88.0137
Pennington,AL,Alabama,32.1994,-88.0494
Rutledge,AL,Alabama,31.724,-86.302
Brewton,AL,Alabama,31.1111,-87.0737
Goshen,AL,Alabama,31.7182,-86.1242
Fredonia,AL,Alabama,32.9861,-85.2912
Cedar Bluff,AL,Alabama,34.2217,-85.5877
Wilsonville,AL,Alabama,33.2351,-86.4882
Pisgah,AL,Alabama,34.6844,-85.846
Lakeview,AL,Alabama,34.3917,-85.9757
Chickasaw,AL,Alabama,30.7715,-88.0793
Morris,AL,Alabama,33.7467,-86.8036
Bon Air,AL,Alabama,33.2621,-86.3319
Level Plains,AL,Alabama,31.3071,-85.7687
Sand Rock,AL,Alabama,34.2308,-85.7712
Babbie,AL,Alabama,31.3022,-86.3229
Rehobeth,AL,Alabama,31.1242,-85.4383
York,AL,Alabama,32.4998,-88.2938
Vincent,AL,Alabama,33.3848,-86.4086
Waterloo,AL,Alabama,34.9172,-88.0654
Reeltown,AL,Alabama,32.5788,-85.8189
Ethelsville,AL,Alabama,33.4141,-88.2161
Forkland,AL,Alabama,32.6489,-87.8671
New Hope,AL,Alabama,34.537,-86.4128
Bon Secour,AL,Alabama,30.3222,-87.7271
Pickensville,AL,Alabama,33.2336,-88.2743
Five Points,AL,Alabama,33.0173,-85.3516
Brundidge,AL,Alabama,31.7182,-85.8177
Clio,AL,Alabama,31.7085,-85.6109
Eufaula,AL,Alabama,31.9102,-85.1505
Emerald Mountain,AL,Alabama,32.4396,-86.0857
Ray,AL,Alabama,32.879,-86.035
Centre,AL,Alabama,34.1552,-85.67
Mount Olive,AL,Alabama,33.6778,-86.8726
Rock Mills,AL,Alabama,33.1563,-85.2861
Blountsville,AL,Alabama,34.0814,-86.5867
Abanda,AL,Alabama,33.0926,-85.5253
Movico,AL,Alabama,31.063,-88.0267
Graysville,AL,Alabama,33.6583,-86.9674
Indian Springs Village,AL,Alabama,33.3591,-86.7493
Cuba,AL,Alabama,32.441,-88.3755
Silas,AL,Alabama,31.7678,-88.3259
Alabaster,AL,Alabama,33.2198,-86.8226
Prichard,AL,Alabama,30.7735,-88.1301
Perdido,AL,Alabama,31.0034,-87.6323
Reform,AL,Alabama,33.3788,-88.0173
Homewood,AL,Alabama,33.4617,-86.8092
Hokes Bluff,AL,Alabama,33.9902,-85.8639
